Wavelength [nm],Background nominal [29 yrs],Modulation nominal [25% 29 yrs],Modulation nominal [50% 29 yrs],Modulation nominal [100% 29 yrs],Modulation nominal [200% 29 yrs],Modulation nominal [400% 29 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
734,6.5018e-05,6.626e-05,6.7501e-05,6.9984e-05,7.4949e-05,8.4881e-05,4.6118e-05,5.3135e-05,4.9925e-05,5.3638e-05,6.0024e-05,6.8495e-05
736,6.5844e-05,6.7665e-05,6.9486e-05,7.3127e-05,8.041e-05,9.4976e-05,3.9696e-05,4.9247e-05,4.7155e-05,5.152e-05,5.5845e-05,7.01e-05
738,5.4196e-05,5.6608e-05,5.902e-05,6.3843e-05,7.3489e-05,9.2782e-05,3.8184e-05,4.3969e-05,4.6491e-05,4.8191e-05,5.4284e-05,6.7609e-05
740,5.6243e-05,5.8486e-05,6.0729e-05,6.5215e-05,7.4186e-05,9.2128e-05,3.5745e-05,4.2071e-05,4.2064e-05,4.7065e-05,5.4711e-05,7.026e-05
742,5.2623e-05,5.5335e-05,5.8048e-05,6.3472e-05,7.4321e-05,9.6019e-05,3.3133e-05,3.9264e-05,3.7827e-05,4.2593e-05,5.4633e-05,7.0355e-05
744,5.586e-05,5.8028e-05,6.0196e-05,6.4533e-05,7.3206e-05,9.0552e-05,2.8728e-05,3.6778e-05,3.5115e-05,4.0927e-05,5.3731e-05,7.4762e-05
746,3.2685e-05,3.5774e-05,3.8863e-05,4.5042e-05,5.7399e-05,8.2113e-05,2.6848e-05,3.6855e-05,3.2118e-05,4.1415e-05,5.356e-05,7.6911e-05
748,2.9025e-05,3.2586e-05,3.6147e-05,4.3269e-05,5.7514e-05,8.6002e-05,2.2991e-05,3.3623e-05,3.0341e-05,3.7189e-05,5.392e-05,7.9571e-05
750,3.3781e-05,3.7472e-05,4.1163e-05,4.8545e-05,6.331e-05,9.2839e-05,2.0447e-05,3.0713e-05,2.758e-05,3.7982e-05,5.2249e-05,8.4604e-05
752,2.6297e-05,3.0345e-05,3.4392e-05,4.2487e-05,5.8677e-05,9.1057e-05,2.4155e-05,2.813e-05,2.6668e-05,3.9805e-05,5.2842e-05,8.454e-05
754,3.1037e-05,3.5161e-05,3.9285e-05,4.7532e-05,6.4027e-05,9.7018e-05,2.2782e-05,2.7745e-05,2.816e-05,3.6721e-05,5.4831e-05,8.6616e-05
756,2.8817e-05,3.2889e-05,3.6961e-05,4.5104e-05,6.139e-05,9.3963e-05,2.332e-05,2.1917e-05,2.9317e-05,3.59e-05,5.4427e-05,8.8038e-05
758,3.2244e-05,3.7098e-05,4.1951e-05,5.1658e-05,7.1072e-05,0.0001099,2.4326e-05,2.394e-05,3.0249e-05,3.8196e-05,5.6345e-05,9.1567e-05
760,3.6771e-05,4.207e-05,4.7369e-05,5.7967e-05,7.9164e-05,0.00012156,2.6309e-05,2.8428e-05,2.999e-05,3.8257e-05,5.5356e-05,9.076e-05
762,3.9862e-05,4.5308e-05,5.0754e-05,6.1646e-05,8.3429e-05,0.000127,3.4573e-05,2.4e-05,3.3795e-05,4.4775e-05,5.9473e-05,9.8285e-05
764,4.5598e-05,5.0368e-05,5.5139e-05,6.468e-05,8.3762e-05,0.00012193,2.9406e-05,2.7119e-05,3.5846e-05,4.4678e-05,5.6864e-05,9.9889e-05
766,4.8344e-05,5.4493e-05,6.0643e-05,7.2943e-05,9.7541e-05,0.00014674,3.4063e-05,2.5564e-05,3.9299e-05,4.89e-05,5.8544e-05,9.6353e-05
768,4.4566e-05,5.1151e-05,5.7736e-05,7.0905e-05,9.7243e-05,0.00014992,3.5823e-05,2.8331e-05,4.0853e-05,5.1636e-05,5.9571e-05,9.5284e-05
770,4.3517e-05,4.8763e-05,5.4009e-05,6.45e-05,8.5483e-05,0.00012745,3.8815e-05,2.7713e-05,4.6831e-05,5.754e-05,5.9215e-05,9.7236e-05
772,6.2233e-05,6.7669e-05,7.3105e-05,8.3977e-05,0.00010572,0.00014921,4.6185e-05,3.4485e-05,4.6084e-05,6.0435e-05,5.7791e-05,9.332e-05
774,6.8424e-05,7.3111e-05,7.7798e-05,8.7171e-05,0.00010592,0.00014341,5.6709e-05,3.2129e-05,5.4942e-05,6.2113e-05,5.4953e-05,9.706e-05
776,5.499e-05,6.0173e-05,6.5355e-05,7.572e-05,9.645e-05,0.00013791,6.3091e-05,4.1116e-05,5.6851e-05,5.8625e-05,6.1687e-05,9.2147e-05
778,7.3573e-05,7.797e-05,8.2366e-05,9.1159e-05,0.00010875,0.00014392,6.7362e-05,3.7492e-05,6.6106e-05,6.7431e-05,6.0124e-05,9.1542e-05
780,5.1227e-05,5.6764e-05,6.2301e-05,7.3375e-05,9.5524e-05,0.00013982,7.9676e-05,5.0874e-05,7.2269e-05,7.5365e-05,6.5759e-05,9.1413e-05
