Wavelength [nm],Background nominal [28 yrs],Modulation nominal [25% 28 yrs],Modulation nominal [50% 28 yrs],Modulation nominal [100% 28 yrs],Modulation nominal [200% 28 yrs],Modulation nominal [400% 28 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
550,0.00048616,0.00047409,0.00046202,0.00043788,0.00038961,0.00029306,0.00048462,0.00047234,0.00046098,0.00043874,0.00039474,0.0003014
552,0.0004962,0.00048348,0.00047076,0.00044532,0.00039443,0.00029267,0.0004947,0.0004828,0.00047114,0.00044824,0.00040188,0.00030452
554,0.00050727,0.00049402,0.00048078,0.0004543,0.00040134,0.00029541,0.00050722,0.00049514,0.0004821,0.000458,0.00040916,0.00030794
556,0.00052133,0.00050746,0.0004936,0.00046586,0.00041039,0.00029945,0.00051806,0.0005049,0.00049116,0.00046644,0.00041586,0.0003112
558,0.00053465,0.00052012,0.0005056,0.00047655,0.00041845,0.00030224,0.00053076,0.00051652,0.00050268,0.00047664,0.00042378,0.0003146
560,0.00054783,0.0005328,0.00051777,0.00048772,0.0004276,0.00030738,0.0005456,0.00053088,0.00051612,0.0004892,0.00043348,0.00031846
562,0.00056453,0.00054882,0.0005331,0.00050167,0.0004388,0.00031307,0.00056256,0.00054568,0.00053106,0.00050282,0.00044396,0.0003231
564,0.00058627,0.00056941,0.00055256,0.00051884,0.0004514,0.00031652,0.00058538,0.00056744,0.00055204,0.00052038,0.0004581,0.00032916
566,0.00062419,0.0006054,0.0005866,0.00054902,0.00047386,0.00032353,0.0006235,0.00060094,0.00058264,0.00054784,0.00047832,0.00033656
568,0.00072382,0.00069939,0.00067496,0.0006261,0.00052838,0.00033294,0.00072158,0.00068222,0.00065316,0.00060428,0.00052056,0.00034596
570,0.001051,0.0010068,0.00096261,0.00087426,0.00069754,0.00034411,0.0010384,0.00094544,0.00087916,0.00078276,0.00064422,0.00035972
572,0.0019108,0.0018142,0.0017177,0.0015245,0.0011382,0.00036559,0.0018603,0.001663,0.0015125,0.001291,0.0009848,0.00037986
574,0.0035686,0.0033705,0.0031723,0.002776,0.0019834,0.00039813,0.0034844,0.0031458,0.0028664,0.002413,0.0017388,0.00041644
576,0.0058224,0.0054874,0.0051524,0.0044823,0.0031422,0.00046195,0.0057564,0.0052826,0.0048612,0.0041246,0.0029174,0.0004959
578,0.0081206,0.0076497,0.0071788,0.0062369,0.0043533,0.00058604,0.00801,0.0074264,0.0068868,0.0058986,0.0041714,0.00063662
580,0.010575,0.0099641,0.0093534,0.0081322,0.0056898,0.00080485,0.010221,0.0095348,0.0088868,0.0076694,0.0054486,0.00086722
582,0.013023,0.012282,0.011541,0.010058,0.0070937,0.0011646,0.012287,0.011515,0.010774,0.0093638,0.0067072,0.00122
584,0.015301,0.014454,0.013607,0.011913,0.0085246,0.001748,0.014099,0.013276,0.012468,0.01092,0.0079178,0.0017495
586,0.017346,0.016427,0.015507,0.013668,0.0099903,0.0026342,0.015651,0.014809,0.013968,0.012341,0.0091016,0.0025864
588,0.018235,0.017308,0.016381,0.014528,0.010821,0.0034073,0.016516,0.01569,0.014849,0.013215,0.0099,0.0034174
590,0.017729,0.016869,0.01601,0.014291,0.010853,0.0039777,0.016643,0.015875,0.015087,0.013526,0.010307,0.004086
592,0.015957,0.015229,0.014502,0.013047,0.010136,0.0043159,0.015704,0.015056,0.014386,0.013024,0.010154,0.0044548
594,0.01368,0.013104,0.012527,0.011373,0.0090648,0.0044491,0.013679,0.013191,0.012684,0.011629,0.0093516,0.004533
596,0.011007,0.010591,0.010175,0.0093439,0.0076812,0.0043558,0.010755,0.010435,0.010103,0.0094054,0.0078656,0.0043612
598,0.0084042,0.0081323,0.0078604,0.0073165,0.0062288,0.0040534,0.0081068,0.0079064,0.0077054,0.0072728,0.0063112,0.0040212
600,0.0060195,0.0058638,0.0057081,0.0053966,0.0047738,0.003528,0.0058348,0.0057194,0.0056088,0.0053642,0.0048228,0.0035012
602,0.0039882,0.003912,0.0038359,0.0036836,0.003379,0.0027698,0.0039448,0.0038868,0.003835,0.0037132,0.003448,0.0028056
604,0.0023335,0.0023137,0.0022938,0.0022542,0.0021749,0.0020164,0.0024278,0.0024152,0.0024052,0.002369,0.0022902,0.002135
606,0.0011609,0.0012044,0.0012479,0.0013349,0.0015088,0.0018567,0.0012836,0.0013337,0.0013796,0.0014469,0.0015734,0.0019993
608,0.00066524,0.00079556,0.00092587,0.0011865,0.0017078,0.0027503,0.00076006,0.0008984,0.001028,0.0012516,0.0016808,0.0028944
610,0.00051685,0.00075566,0.00099447,0.0014721,0.0024273,0.0043378,0.0006112,0.00086576,0.0011075,0.0015418,0.0023874,0.0045158
612,0.00049055,0.00085137,0.0012122,0.0019339,0.0033772,0.0062638,0.00060748,0.00099244,0.0013663,0.002043,0.0033714,0.0064458
614,0.00052134,0.0010115,0.0015016,0.0024818,0.0044423,0.0083632,0.00066446,0.001177,0.0016847,0.0026092,0.0044316,0.0084234
616,0.00059785,0.0012284,0.001859,0.0031202,0.0056425,0.010687,0.0007686,0.0014132,0.002056,0.0032398,0.0055778,0.010479
618,0.00071839,0.0014777,0.0022371,0.0037558,0.0067931,0.012868,0.00091264,0.0016705,0.002433,0.0038508,0.0066458,0.012304
620,0.00086994,0.0017392,0.0026085,0.0043471,0.0078243,0.014779,0.0010854,0.0019323,0.00279,0.0043994,0.0075736,0.013818
622,0.0010545,0.0020077,0.0029609,0.0048673,0.0086802,0.016306,0.0012901,0.0022006,0.0031252,0.0048756,0.0083502,0.015048
624,0.0012694,0.0022592,0.003249,0.0052285,0.0091875,0.017106,0.001514,0.0024486,0.003397,0.0052092,0.0088606,0.015882
626,0.0015531,0.0025199,0.0034867,0.0054203,0.0092875,0.017022,0.0017811,0.002689,0.0036106,0.005392,0.0090594,0.016268
628,0.0018691,0.0027802,0.0036913,0.0055135,0.0091578,0.016447,0.002072,0.0029286,0.0037942,0.0054916,0.0090292,0.016177
630,0.0021979,0.0030511,0.0039044,0.0056109,0.009024,0.01585,0.002366,0.003171,0.0039766,0.0055764,0.0089188,0.015775
632,0.0025311,0.0033209,0.0041106,0.0056901,0.0088491,0.015167,0.0026674,0.003416,0.0041614,0.0056538,0.008768,0.01518
634,0.0028526,0.0035768,0.0043011,0.0057497,0.0086468,0.014441,0.0029742,0.0036646,0.0043498,0.0057316,0.0086048,0.014499
636,0.0031838,0.0038385,0.0044933,0.0058028,0.0084218,0.01366,0.0032968,0.003923,0.004546,0.0058092,0.008412,0.013719
638,0.0034817,0.0040736,0.0046655,0.0058494,0.0082171,0.012953,0.003583,0.0041498,0.004718,0.0058748,0.0082344,0.013025
640,0.0037632,0.0043017,0.0048403,0.0059175,0.0080718,0.01238,0.003857,0.00437,0.0048868,0.005948,0.0080888,0.012427
642,0.0040358,0.004527,0.0050183,0.0060008,0.0079658,0.011896,0.0041128,0.0045774,0.0050498,0.0060188,0.0079572,0.01188
644,0.0042806,0.0047244,0.0051682,0.0060559,0.0078311,0.011382,0.0043652,0.0047868,0.0052174,0.0061022,0.0078574,0.011406
