Wavelength [nm],Background nominal [29 yrs],Modulation nominal [25% 29 yrs],Modulation nominal [50% 29 yrs],Modulation nominal [100% 29 yrs],Modulation nominal [200% 29 yrs],Modulation nominal [400% 29 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
720,5.3614e-05,5.9242e-05,6.487e-05,7.6126e-05,9.8637e-05,0.00014366,7.2308e-05,7.4802e-05,8.4402e-05,9.149e-05,0.00011011,0.0001497
722,5.2389e-05,5.7691e-05,6.2993e-05,7.3596e-05,9.4803e-05,0.00013722,6.8932e-05,7.186e-05,7.9296e-05,8.542e-05,0.00010324,0.00013952
724,5.1751e-05,5.6875e-05,6.1999e-05,7.2248e-05,9.2744e-05,0.00013374,6.578e-05,6.7272e-05,7.585e-05,8.1492e-05,9.667e-05,0.00012933
726,4.8194e-05,5.2763e-05,5.7333e-05,6.6471e-05,8.4749e-05,0.0001213,6.2472e-05,6.3732e-05,7.0252e-05,7.6128e-05,8.9986e-05,0.00011816
728,4.3817e-05,4.7495e-05,5.1172e-05,5.8528e-05,7.3239e-05,0.00010266,5.6968e-05,5.795e-05,6.5986e-05,7.1058e-05,8.2654e-05,0.00011032
730,4.2212e-05,4.5792e-05,4.9372e-05,5.6532e-05,7.0852e-05,9.9492e-05,5.2566e-05,5.3858e-05,5.728e-05,6.408e-05,7.6912e-05,0.00010225
732,3.818e-05,4.1758e-05,4.5336e-05,5.2492e-05,6.6804e-05,9.5429e-05,4.6974e-05,4.7738e-05,5.0958e-05,5.9676e-05,6.9464e-05,9.3416e-05
734,3.2849e-05,3.6161e-05,3.9474e-05,4.6099e-05,5.9349e-05,8.5848e-05,4.0814e-05,4.2544e-05,4.6718e-05,5.4328e-05,6.267e-05,8.7764e-05
736,3.161e-05,3.4869e-05,3.8127e-05,4.4644e-05,5.7677e-05,8.3744e-05,3.525e-05,3.5694e-05,3.8346e-05,4.5766e-05,5.3504e-05,7.9894e-05
738,2.5315e-05,2.8396e-05,3.1478e-05,3.764e-05,4.9965e-05,7.4614e-05,2.8185e-05,2.9348e-05,3.2458e-05,4.1148e-05,4.9788e-05,6.9786e-05
740,2.4241e-05,2.7128e-05,3.0015e-05,3.5788e-05,4.7335e-05,7.0429e-05,2.4413e-05,2.7896e-05,2.8881e-05,3.7358e-05,4.2778e-05,6.3126e-05
742,2.2731e-05,2.541e-05,2.8088e-05,3.3445e-05,4.416e-05,6.5588e-05,2.2064e-05,2.5663e-05,2.6434e-05,3.498e-05,3.8604e-05,6.1424e-05
744,2.2341e-05,2.4778e-05,2.7215e-05,3.2088e-05,4.1834e-05,6.1327e-05,2.1313e-05,2.5138e-05,2.4845e-05,3.1561e-05,3.8574e-05,6.2266e-05
746,2.0333e-05,2.2507e-05,2.4682e-05,2.903e-05,3.7728e-05,5.5124e-05,2.3744e-05,2.4321e-05,2.5151e-05,3.3148e-05,3.5414e-05,6.1198e-05
748,2.0598e-05,2.2504e-05,2.4409e-05,2.8221e-05,3.5843e-05,5.1088e-05,2.158e-05,2.6093e-05,2.4143e-05,3.2022e-05,3.5264e-05,5.3386e-05
750,2.1124e-05,2.2621e-05,2.4118e-05,2.7112e-05,3.3101e-05,4.5079e-05,2.4745e-05,2.7447e-05,2.4984e-05,3.2314e-05,3.4914e-05,5.505e-05
752,2.2564e-05,2.4164e-05,2.5764e-05,2.8964e-05,3.5364e-05,4.8165e-05,2.4562e-05,2.8271e-05,2.1876e-05,3.1318e-05,3.3942e-05,5.4088e-05
754,2.7092e-05,2.8706e-05,3.032e-05,3.3548e-05,4.0004e-05,5.2916e-05,2.5256e-05,2.8679e-05,2.1482e-05,3.069e-05,3.3692e-05,4.587e-05
756,2.5615e-05,2.6685e-05,2.7755e-05,2.9895e-05,3.4175e-05,4.2735e-05,2.6451e-05,2.7817e-05,2.3711e-05,3.1843e-05,2.835e-05,4.9938e-05
758,2.7403e-05,2.8529e-05,2.9656e-05,3.1909e-05,3.6414e-05,4.5425e-05,2.9451e-05,3.0401e-05,2.5592e-05,3.1171e-05,3.2402e-05,5.0882e-05
760,2.3925e-05,2.4918e-05,2.5912e-05,2.7899e-05,3.1873e-05,3.9821e-05,3.0357e-05,3.0594e-05,2.4521e-05,3.1473e-05,3.0802e-05,5.1922e-05
762,2.7535e-05,2.8545e-05,2.9555e-05,3.1575e-05,3.5615e-05,4.3695e-05,3.2359e-05,3.8878e-05,2.4675e-05,3.1021e-05,3.2514e-05,4.3281e-05
764,2.4861e-05,2.5719e-05,2.6577e-05,2.8292e-05,3.1723e-05,3.8585e-05,3.4628e-05,3.8782e-05,2.3791e-05,3.1913e-05,3.0928e-05,4.9193e-05
766,2.6536e-05,2.7865e-05,2.9195e-05,3.1855e-05,3.7173e-05,4.7811e-05,3.7163e-05,4.1332e-05,2.5465e-05,3.3534e-05,3.402e-05,4.8535e-05
768,2.8928e-05,3.0923e-05,3.2918e-05,3.6908e-05,4.4887e-05,6.0846e-05,3.5024e-05,4.187e-05,3.0868e-05,3.9141e-05,3.3872e-05,5.3963e-05
770,3.0001e-05,3.1466e-05,3.2931e-05,3.5861e-05,4.1721e-05,5.3441e-05,3.5226e-05,4.1262e-05,2.906e-05,3.8206e-05,3.6088e-05,5.223e-05
772,3.0552e-05,3.2955e-05,3.5359e-05,4.0165e-05,4.9777e-05,6.9003e-05,3.5527e-05,4.3922e-05,3.5251e-05,3.731e-05,3.789e-05,5.862e-05
774,3.4254e-05,3.6678e-05,3.9103e-05,4.3952e-05,5.365e-05,7.3047e-05,4.1131e-05,4.1908e-05,3.6922e-05,4.1766e-05,3.7959e-05,6.1861e-05
776,3.7525e-05,4.0852e-05,4.4179e-05,5.0834e-05,6.4143e-05,9.0762e-05,3.6037e-05,4.7442e-05,3.4074e-05,4.66e-05,3.9118e-05,6.4366e-05
778,3.9763e-05,4.2376e-05,4.4989e-05,5.0215e-05,6.0668e-05,8.1573e-05,4.6008e-05,4.5318e-05,3.9283e-05,4.9322e-05,4.5405e-05,6.5951e-05
780,4.0837e-05,4.491e-05,4.8982e-05,5.7127e-05,7.3417e-05,0.000106,4.5115e-05,4.6936e-05,4.5492e-05,5.1776e-05,4.7392e-05,7.2024e-05
