Wavelength [nm],Background nominal [44 yrs],Modulation nominal [25% 44 yrs],Modulation nominal [50% 44 yrs],Modulation nominal [100% 44 yrs],Modulation nominal [200% 44 yrs],Modulation nominal [400% 44 yrs],Background validated [32 yrs],Modulation validated [25% 32 yrs],Modulation validated [50% 32 yrs],Modulation validated [100% 32 yrs],Modulation validated [200% 32 yrs],Modulation validated [400% 32 yrs]
746,2.2358e-05,2.5014e-05,2.767e-05,3.2982e-05,4.3607e-05,6.4856e-05,2.192e-05,2.4978e-05,2.4499e-05,3.1582e-05,3.2348e-05,5.1934e-05
748,2.4381e-05,2.6914e-05,2.9447e-05,3.4512e-05,4.4643e-05,6.4906e-05,2.2166e-05,2.4687e-05,2.4994e-05,2.8975e-05,3.0146e-05,4.9501e-05
750,2.5499e-05,2.7997e-05,3.0496e-05,3.5493e-05,4.5486e-05,6.5474e-05,2.193e-05,2.4783e-05,2.4288e-05,2.9874e-05,2.8144e-05,4.5575e-05
752,2.7044e-05,2.8818e-05,3.0592e-05,3.414e-05,4.1235e-05,5.5426e-05,2.2909e-05,2.3559e-05,2.2466e-05,2.9091e-05,3.0233e-05,4.6207e-05
754,2.9698e-05,3.1109e-05,3.252e-05,3.5342e-05,4.0985e-05,5.2273e-05,2.3649e-05,2.4802e-05,2.298e-05,2.8403e-05,2.6432e-05,4.1796e-05
756,3.1199e-05,3.2684e-05,3.417e-05,3.7142e-05,4.3085e-05,5.4971e-05,2.4784e-05,2.5573e-05,2.4388e-05,3.1062e-05,3.0804e-05,4.4496e-05
758,3.5691e-05,3.7189e-05,3.8687e-05,4.1683e-05,4.7674e-05,5.9657e-05,2.4374e-05,2.6173e-05,2.5904e-05,3.1353e-05,3.1167e-05,3.8447e-05
760,4.291e-05,4.4635e-05,4.6359e-05,4.9809e-05,5.6707e-05,7.0505e-05,2.7343e-05,2.6577e-05,2.5103e-05,3.3496e-05,3.0695e-05,4.4452e-05
762,4.1226e-05,4.3036e-05,4.4845e-05,4.8463e-05,5.57e-05,7.0174e-05,3.0046e-05,3.024e-05,2.734e-05,3.4634e-05,3.6702e-05,4.0681e-05
764,4.2245e-05,4.4174e-05,4.6103e-05,4.9962e-05,5.7679e-05,7.3113e-05,3.0206e-05,3.2148e-05,3.0028e-05,3.716e-05,4.0162e-05,4.329e-05
766,4.3774e-05,4.5405e-05,4.7036e-05,5.0297e-05,5.682e-05,6.9865e-05,3.2532e-05,3.2686e-05,3.0167e-05,3.964e-05,4.3318e-05,4.9427e-05
768,4.6661e-05,4.797e-05,4.9279e-05,5.1898e-05,5.7135e-05,6.761e-05,3.3732e-05,3.3535e-05,3.2262e-05,3.7166e-05,4.5612e-05,4.9602e-05
770,4.7008e-05,4.8687e-05,5.0366e-05,5.3725e-05,6.0442e-05,7.3876e-05,3.5578e-05,3.4106e-05,3.2752e-05,4.26e-05,4.9235e-05,4.5625e-05
772,5.2164e-05,5.3805e-05,5.5446e-05,5.8727e-05,6.5291e-05,7.8418e-05,3.7048e-05,3.5388e-05,3.5592e-05,4.2139e-05,5.3335e-05,4.872e-05
774,5.406e-05,5.6201e-05,5.8341e-05,6.2622e-05,7.1183e-05,8.8306e-05,3.849e-05,3.7722e-05,3.8176e-05,4.4884e-05,5.5148e-05,6.1606e-05
776,4.9268e-05,5.0838e-05,5.2408e-05,5.5548e-05,6.1827e-05,7.4385e-05,3.9434e-05,3.8994e-05,4.257e-05,4.9194e-05,6.0422e-05,6.3815e-05
778,5.9252e-05,6.1761e-05,6.4271e-05,6.9289e-05,7.9327e-05,9.9403e-05,4.3988e-05,4.1107e-05,4.474e-05,5.1834e-05,6.2864e-05,6.3648e-05
780,4.7419e-05,4.8524e-05,4.9629e-05,5.1839e-05,5.6259e-05,6.5099e-05,4.5136e-05,4.2472e-05,4.542e-05,5.7212e-05,7.1956e-05,8.3954e-05
